Club,H/A,Timestamp,Event,Player Event,Remark Event,Player Assist,Player Out,Match ID
Yverdon Sport FC,Home,74',Yellow Card,Boris Céspedes,Foul,,,4089747
FC Zürich,Home,2',Goal,Nikola Boranijasevic,Right-footed shot,Rodrigo Conceição,,4089748
FC Winterthur,Away,31',Goal,Matteo Di Giusto,Right-footed shot,Samuel Ballet,,4089748
FC Zürich,Home,45',Goal,Antonio Marchesano,Right-footed shot,Ifeanyi Mathew,,4089748
FC Zürich,Home,78',Goal,Fabian Rohner,Right-footed shot,Antonio Marchesano,,4089748
FC Winterthur,Away,90',Goal,Sayfallah Ltaief,Right-footed shot,Randy Schneider,,4089748
FC Winterthur,Away,46',Substitution,Musa Araz,Tactical,,Alexandre Jankewitz,4089748
FC Winterthur,Away,46',Substitution,Sayfallah Ltaief,Tactical,,Nishan Burkart,4089748
FC Winterthur,Away,46',Substitution,Adrian Gantenbein,Tactical,,Samuel Ballet,4089748
FC Zürich,Home,66',Substitution,Fabian Rohner,Tactical,,Daniel Afriyie,4089748
FC Winterthur,Away,80',Substitution,Roman Buess,Tactical,,Souleymane Diaby,4089748
FC Winterthur,Away,80',Substitution,Randy Schneider,Tactical,,Matteo Di Giusto,4089748
FC Zürich,Home,83',Substitution,Armstrong Oko-Flex,Tactical,,Antonio Marchesano,4089748
FC Zürich,Home,89',Substitution,Adrián Guerrero,Tactical,,Nikola Boranijasevic,4089748
FC Zürich,Home,28',Yellow Card,Cheick Condé,Foul,,,4089748
FC Winterthur,Away,33',Yellow Card,Samuel Ballet,"Samuel Ballet
4. Yellow card",,,4089748
FC Zürich,Home,45',Yellow Card,Nikola Boranijasevic,Foul,,,4089748
FC Zürich,Home,73',Yellow Card,Jonathan Okita,Time wasting,,,4089748
FC Zürich,Home,89',Yellow Card,Nikola Katic,Dissent,,,4089748
FC Zürich,Home,90',Yellow Card,Fabian Rohner,Foul,,,4089748
FC St. Gallen 1879,Home,8',Goal,Nikolaj Möller,Right-footed shot,Julian Von Moos,,4089749
FC St. Gallen 1879,Home,40',Goal,Albert Vallci,Header,Christian Witzig,,4089749
FC St. Gallen 1879,Home,90',Goal,Willem Geubbels,Right-footed shot,Mihailo Stevanovic,,4089749
FC St. Gallen 1879,Home,90',Goal,Mihailo Stevanovic,Right-footed shot,Christian Witzig,,4089749
FC Stade-Lausanne-Ouchy,Away,46',Substitution,Lucas Pos,Tactical,,Sahmkou Camara,4089749
FC Stade-Lausanne-Ouchy,Away,46',Substitution,Liridon Mulaj,Tactical,,Elies Mahmoud,4089749
FC Stade-Lausanne-Ouchy,Away,46',Substitution,Florian Danho,Tactical,,Ismaël Gharbi,4089749
FC Stade-Lausanne-Ouchy,Away,64',Substitution,Edmond Akichi,Tactical,,Valon Hamdiu,4089749
FC St. Gallen 1879,Home,72',Substitution,Jozo Stanic,Tactical,,Patrick Sutter,4089749
FC St. Gallen 1879,Home,72',Substitution,Willem Geubbels,Tactical,,Nikolaj Möller,4089749
FC St. Gallen 1879,Home,72',Substitution,Mihailo Stevanovic,Tactical,,Bastien Toma,4089749
FC Stade-Lausanne-Ouchy,Away,73',Substitution,Nathan Garcia,Tactical,,Romain Bayard,4089749
FC St. Gallen 1879,Home,83',Substitution,Grégory Karlen,Tactical,,Betim Fazliji,4089749
FC St. Gallen 1879,Home,83',Substitution,Chadrac Akolo,Tactical,,Julian Von Moos,4089749
FC Stade-Lausanne-Ouchy,Away,75',Yellow Card,Nathan Garcia,Foul,,,4089749
Servette FC,Away,38',Goal,Enzo Crivelli,Left-footed shot,Alexis Antunes,,4089750
FC Lugano,Home,52',Substitution,Jhon Espinoza,Tactical,,Allan Arigoni,4089750
Servette FC,Away,60',Substitution,Dereck Kutesa,Tactical,,Bradley Mazikou,4089750
Servette FC,Away,60',Substitution,Chris Bedia,Tactical,,Enzo Crivelli,4089750
FC Lugano,Home,60',Substitution,Steven Deana,Injury,,Amir Saipi,4089750
FC Lugano,Home,61',Substitution,Roman Macek,Tactical,,Uran Bislimi,4089750
FC Lugano,Home,61',Substitution,Yanis Cimignani,Tactical,,Anto Grgic,4089750
FC Lugano,Home,76',Substitution,Boris Babic,Tactical,,Mohamed Belhadj Mahmoud,4089750
Servette FC,Away,79',Substitution,Gaël Ondoua,Tactical,,Alexis Antunes,4089750
Servette FC,Away,79',Substitution,Samba Diba,Tactical,,Bendegúz Bolla,4089750
Servette FC,Away,87',Substitution,Jérémy Guillemenot,Tactical,,Timothé Cognat,4089750
Servette FC,Away,41',Yellow Card,Bradley Mazikou,Foul,,,4089750
FC Lugano,Home,84',Yellow Card,Lukas Mai,Foul,,,4089750
FC Luzern,Away,31',Goal,Ardon Jashari,Left-footed shot,Lars Villiger,,4089751
FC Lausanne-Sport,Home,68',Goal,Chris Kablan,Header,Samuel Kalu,,4089751
FC Lausanne-Sport,Home,73',Goal,Noë Dussenne,Penalty,,,4089751
FC Lausanne-Sport,Home,77',Goal,Kaly Sène,Penalty,,,4089751
FC Lausanne-Sport,Home,46',Substitution,Toichi Suzuki,Tactical,,Fousseni Diabaté,4089751
FC Luzern,Away,55',Substitution,Mauricio Willimann,Injury,,Ismajl Beka,4089751
FC Lausanne-Sport,Home,71',Substitution,Brighton Labeau,Tactical,,Samuel Kalu,4089751
FC Luzern,Away,78',Substitution,Kevin Spadanuda,Tactical,,Teddy Okou,4089751
FC Luzern,Away,78',Substitution,Asumah Abubakar,Tactical,,Lars Villiger,4089751
FC Luzern,Away,78',Substitution,Jakub Kadák,Tactical,,Nicky Beloko,4089751
FC Lausanne-Sport,Home,86',Substitution,Berkay Dabanli,Tactical,,Kaly Sène,4089751
FC Lausanne-Sport,Home,86',Substitution,Morgan Poaty,Tactical,,Chris Kablan,4089751
FC Luzern,Away,90',Substitution,Dario Ulrich,Tactical,,Max Meyer,4089751
FC Lausanne-Sport,Home,90',Substitution,Trae Coyle,Tactical,,Alvyn Sanches,4089751
FC Lausanne-Sport,Home,4',Yellow Card,Chris Kablan,Foul,,,4089751
FC Lausanne-Sport,Home,12',Yellow Card,Raoul Giger,Foul,,,4089751
FC Lausanne-Sport,Home,61',Yellow Card,Samuel Kalu,Foul,,,4089751
FC Luzern,Away,62',Yellow Card,Martin Frydek,Foul,,,4089751
FC Luzern,Away,66',Yellow Card,Nicky Beloko,Foul,,,4089751
FC Luzern,Away,72',Yellow Card,Mauricio Willimann,Foul,,,4089751
FC Luzern,Away,90',Yellow Card,Kevin Spadanuda,Dissent,,,4089751
BSC Young Boys,Home,3',Goal,Jean-Pierre Nsame,Header,Filip Ugrinic,,4089752
BSC Young Boys,Home,39',Goal,Ulisses Garcia,Left-footed shot,Lewin Blum,,4089752
BSC Young Boys,Home,79',Goal,Cedric Itten,Right-footed shot,Lukasz Lakomy,,4089752
FC Basel 1893,Away,57',Substitution,Jean-Kévin Augustin,Tactical,,Maurice Malone,4089752
FC Basel 1893,Away,63',Substitution,Yusuf Demir,Tactical,,Gabriel Sigua,4089752
BSC Young Boys,Home,66',Substitution,Cedric Itten,Tactical,,Jean-Pierre Nsame,4089752
BSC Young Boys,Home,66',Substitution,Lukasz Lakomy,Tactical,,Darian Males,4089752
BSC Young Boys,Home,66',Substitution,Donat Rrudhani,Tactical,,Joël Monteiro,4089752
BSC Young Boys,Home,80',Substitution,Fabian Lustenberger,Tactical,,Filip Ugrinic,4089752
FC Basel 1893,Away,87',Substitution,Kevin Rüegg,Tactical,,Dominik Schmid,4089752
FC Basel 1893,Away,87',Substitution,Jonathan Dubasin,Tactical,,Djordje Jovanovic,4089752
BSC Young Boys,Home,87',Substitution,Noah Persson,Tactical,,Ulisses Garcia,4089752
BSC Young Boys,Home,11',Yellow Card,Cheikh Niasse,Foul,,,4089752
BSC Young Boys,Home,89',Yellow Card,Mohamed Camara,Foul,,,4089752
BSC Young Boys,Home,90',Yellow Card,Loris Benito,Dissent,,,4089752
FC Lausanne-Sport,Away,29',Goal,Samuel Kalu,Direct free kick,,,4089753
FC Stade-Lausanne-Ouchy,Home,77',Goal,Alban Ajdini,Header,Elies Mahmoud,,4089753
FC Lausanne-Sport,Away,81',Goal,Kaly Sène,Right-footed shot,Without assist,,4089753
FC Stade-Lausanne-Ouchy,Home,88',Goal,Noë Dussenne,Noë Dussenne,,,4089753
FC Lausanne-Sport,Away,46',Substitution,Morgan Poaty,Tactical,,Chris Kablan,4089753
FC Lausanne-Sport,Away,46',Substitution,Fousseni Diabaté,Tactical,,Toichi Suzuki,4089753
FC Stade-Lausanne-Ouchy,Home,46',Substitution,Sahmkou Camara,Tactical,,Lamine Gassama,4089753
FC Stade-Lausanne-Ouchy,Home,55',Substitution,Florian Danho,Tactical,,Giovani Bamba,4089753
FC Stade-Lausanne-Ouchy,Home,69',Substitution,Elies Mahmoud,Tactical,,Emmanuel Essiam,4089753
FC Lausanne-Sport,Away,71',Substitution,Olivier Custodio,Tactical,,Alvyn Sanches,4089753
FC Lausanne-Sport,Away,78',Substitution,Rares Ilie,Tactical,,Samuel Kalu,4089753
FC Stade-Lausanne-Ouchy,Home,85',Substitution,Liridon Mulaj,Tactical,,Linus Obexer,4089753
FC Lausanne-Sport,Away,90',Substitution,Brighton Labeau,Tactical,,Kaly Sène,4089753
FC Lausanne-Sport,Away,7',Yellow Card,Toichi Suzuki,Foul,,,4089753
FC Lausanne-Sport,Away,10',Yellow Card,Chris Kablan,Foul,,,4089753
FC Stade-Lausanne-Ouchy,Home,11',Yellow Card,Lucas Pos,Foul,,,4089753
FC Stade-Lausanne-Ouchy,Home,32',Yellow Card,Edmond Akichi,Foul,,,4089753
FC Stade-Lausanne-Ouchy,Home,54',Yellow Card,Giovani Bamba,Foul,,,4089753
FC Lausanne-Sport,Away,60',Yellow Card,Anel Husic,Foul,,,4089753
FC Stade-Lausanne-Ouchy,Home,83',Yellow Card,Ismaël Gharbi,Foul,,,4089753
FC Stade-Lausanne-Ouchy,Home,90',Yellow Card,Mergim Qarri,Time wasting,,,4089753
BSC Young Boys,Home,68',Substitution,Cedric Itten,Tactical,,Jean-Pierre Nsame,4089754
BSC Young Boys,Home,68',Substitution,Ebrima Colley,Tactical,,Joël Monteiro,4089754
FC Zürich,Away,70',Substitution,Fabian Rohner,Tactical,,Daniel Afriyie,4089754
FC Zürich,Away,70',Substitution,Armstrong Oko-Flex,Tactical,,Jonathan Okita,4089754
FC Zürich,Away,78',Substitution,Marc Hornschuh,Tactical,,Antonio Marchesano,4089754
FC Zürich,Away,78',Substitution,Adrián Guerrero,Tactical,,Nikola Boranijasevic,4089754
BSC Young Boys,Home,87',Substitution,Silvere Ganvoula,Tactical,,Cheikh Niasse,4089754
FC Zürich,Away,90',Substitution,Ivan Santini,Tactical,,Ifeanyi Mathew,4089754
FC Zürich,Away,83',Yellow Card,Rodrigo Conceição,Unsporting behaviour,,,4089754
Servette FC,Away,63',Goal,Yoan Severin,Header,Alexis Antunes,,4089755
FC Basel 1893,Home,4',Substitution,Finn van Breemen,Injury,,Arnau Comas,4089755
FC Basel 1893,Home,53',Substitution,Mohamed Dräger,Tactical,,Kevin Rüegg,4089755
FC Basel 1893,Home,53',Substitution,Yusuf Demir,Tactical,,Gabriel Sigua,4089755
Servette FC,Away,68',Substitution,Enzo Crivelli,Tactical,,Chris Bedia,4089755
FC Basel 1893,Home,71',Substitution,Jean-Kévin Augustin,Tactical,,Thierno Barry,4089755
FC Basel 1893,Home,71',Substitution,Maurice Malone,Tactical,,Djordje Jovanovic,4089755
Servette FC,Away,79',Substitution,Jérémy Guillemenot,Tactical,,Alexis Antunes,4089755
Servette FC,Away,79',Substitution,Gaël Ondoua,Tactical,,Dereck Kutesa,4089755
Servette FC,Away,84',Substitution,Bendegúz Bolla,Tactical,,Timothé Cognat,4089755
Servette FC,Away,36',Yellow Card,Yoan Severin,Dissent,,,4089755
FC Basel 1893,Home,46',Yellow Card,Thierno Barry,Foul,,,4089755
FC Basel 1893,Home,68',Yellow Card,Finn van Breemen,Foul,,,4089755
Servette FC,Away,77',Yellow Card,Bradley Mazikou,Time wasting,,,4089755
Servette FC,Away,87',Yellow Card,Bendegúz Bolla,Foul,,,4089755
FC Winterthur,Home,55',Goal,Aldin Turkes,Right-footed shot,Luca Zuffi,,4089756
FC Winterthur,Home,63',Goal,Matteo Di Giusto,Right-footed shot,Sayfallah Ltaief,,4089756
FC St. Gallen 1879,Away,90',Goal,Jordi Quintillà,Direct free kick,,,4089756
FC St. Gallen 1879,Away,46',Substitution,Willem Geubbels,Tactical,,Nikolaj Möller,4089756
FC St. Gallen 1879,Away,67',Substitution,Chadrac Akolo,Tactical,,Grégory Karlen,4089756
FC St. Gallen 1879,Away,67',Substitution,Fabian Schubert,Tactical,,Julian Von Moos,4089756
FC St. Gallen 1879,Away,67',Substitution,Mattia Zanotti,Tactical,,Patrick Sutter,4089756
FC Winterthur,Home,74',Substitution,Roman Buess,Tactical,,Aldin Turkes,4089756
FC Winterthur,Home,74',Substitution,Souleymane Diaby,Tactical,,Tobias Schättin,4089756
FC Winterthur,Home,74',Substitution,Nishan Burkart,Tactical,,Sayfallah Ltaief,4089756
FC Winterthur,Home,81',Substitution,Adrian Gantenbein,Tactical,,Matteo Di Giusto,4089756
FC St. Gallen 1879,Away,82',Substitution,Richard van der Venne,Tactical,,Bastien Toma,4089756
FC Winterthur,Home,90',Substitution,Thibault Corbaz,Tactical,,Randy Schneider,4089756
FC St. Gallen 1879,Away,6',Yellow Card,Christian Witzig,Foul,,,4089756
FC Winterthur,Home,15',Yellow Card,Alexandre Jankewitz,Foul,,,4089756
FC Winterthur,Home,20',Yellow Card,Silvan Sidler,Foul,,,4089756
FC Winterthur,Home,35',Yellow Card,Aldin Turkes,Dissent,,,4089756
FC St. Gallen 1879,Away,56',Yellow Card,Jozo Stanic,Dissent,,,4089756
FC Winterthur,Home,58',Yellow Card,Tobias Schättin,Foul,,,4089756
FC Winterthur,Home,58',Yellow Card,Sayfallah Ltaief,Mass confrontation,,,4089756
FC St. Gallen 1879,Away,58',Yellow Card,Lukas Watkowiak,Mass confrontation,,,4089756
FC St. Gallen 1879,Away,58',Yellow Card,Albert Vallci,Mass confrontation,,,4089756
FC St. Gallen 1879,Away,62',Yellow Card,Julian Von Moos,Foul,,,4089756
FC St. Gallen 1879,Away,78',Yellow Card,Fabian Schubert,Dissent,,,4089756
FC Winterthur,Home,80',Yellow Card,Souleymane Diaby,Foul,,,4089756
FC Winterthur,Home,90',Yellow Card,Marvin Keller,Time wasting,,,4089756
FC Winterthur,Home,90',Yellow Card,Roman Buess,Time wasting,,,4089756
Grasshopper Club Zurich,Home,71',Goal,Pascal Schürpf,Right-footed shot,Theo Corbeanu,,4089757
FC Lugano,Away,83',Goal,Albian Hajdari,Left-footed shot,,,4089757
Grasshopper Club Zurich,Home,90',Goal,Tsiy Ndenge,Left-footed shot,Theo Corbeanu,,4089757
FC Lugano,Away,64',Substitution,Zan Celar,Tactical,,Shkelqim Vladi,4089757
FC Lugano,Away,64',Substitution,Uran Bislimi,Tactical,,Roman Macek,4089757
Grasshopper Club Zurich,Home,65',Substitution,Bradley Fink,Tactical,,Dorian Babunski,4089757
Grasshopper Club Zurich,Home,65',Substitution,Theo Corbeanu,Tactical,,Giotto Morandi,4089757
FC Lugano,Away,72',Substitution,Jhon Espinoza,Tactical,,Allan Arigoni,4089757
FC Lugano,Away,72',Substitution,Yanis Cimignani,Tactical,,Mohamed Belhadj Mahmoud,4089757
FC Lugano,Away,78',Substitution,Boris Babic,Tactical,,Martim Marques,4089757
Grasshopper Club Zurich,Home,82',Substitution,Ayumu Seko,Tactical,,Amir Abrashi,4089757
Grasshopper Club Zurich,Home,87',Substitution,Filipe de Carvalho,Tactical,,Pascal Schürpf,4089757
Grasshopper Club Zurich,Home,50',Yellow Card,Giotto Morandi,Time wasting,,,4089757
FC Lugano,Away,73',Yellow Card,Lukas Mai,Foul,,,4089757
Grasshopper Club Zurich,Home,82',Yellow Card,Theo Corbeanu,Foul,,,4089757
FC Lugano,Away,90',Yellow Card,Uran Bislimi,Foul,,,4089757
FC Luzern,Home,23',Goal,Pius Dorn,Header,Martin Frydek,,4089758
Yverdon Sport FC,Away,70',Goal,Boris Céspedes,Left-footed shot,Varol Tasar,,4089758
FC Luzern,Home,71',Goal,Sofyan Chader,Right-footed shot,Pius Dorn,,4089758
Yverdon Sport FC,Away,63',Substitution,Boris Céspedes,Tactical,,Haithem Loucif,4089758
Yverdon Sport FC,Away,63',Substitution,Néhemie Lusuena,Tactical,,Liziero,4089758
FC Luzern,Home,69',Substitution,Sofyan Chader,Tactical,,Teddy Okou,4089758
Yverdon Sport FC,Away,76',Substitution,Dominic Corness,Tactical,,Christopher Lungoyi,4089758
Yverdon Sport FC,Away,76',Substitution,Kevin Carlos,Tactical,,William Le Pogam,4089758
FC Luzern,Home,76',Substitution,Jakub Kadák,Tactical,,Max Meyer,4089758
FC Luzern,Home,88',Substitution,Nicolas Haas,Tactical,,Ardon Jashari,4089758
FC Luzern,Home,88',Substitution,Thibault Klidjé,Tactical,,Lars Villiger,4089758
Yverdon Sport FC,Away,89',Substitution,Mauro Rodrigues,Tactical,,Anthony Sauthier,4089758
Yverdon Sport FC,Away,61',Yellow Card,Dario Del Fabro,Foul,,,4089758
Yverdon Sport FC,Away,64',Yellow Card,Néhemie Lusuena,Foul,,,4089758
FC Luzern,Home,80',Yellow Card,Ardon Jashari,Foul,,,4089758
Yverdon Sport FC,Away,90',Yellow-Red Card,Néhemie Lusuena,Foul,,,4089758
FC Luzern,Home,90',Yellow Card,Martin Frydek,Foul,,,4089758
FC Lausanne-Sport,Home,19',Goal,Kaly Sène,Penalty,,,4089759
FC Lausanne-Sport,Home,66',Goal,Kaly Sène,Penalty,,,4089759
FC Lausanne-Sport,Home,69',Goal,Alvyn Sanches,Left-footed shot,Kaly Sène,,4089759
FC Basel 1893,Away,46',Substitution,Fabian Frei,Tactical,,Thierno Barry,4089759
FC Basel 1893,Away,46',Substitution,Kevin Rüegg,Tactical,,Mohamed Dräger,4089759
FC Lausanne-Sport,Home,66',Substitution,Mickaël Nanizayamo,Injury,,Berkay Dabanli,4089759
FC Basel 1893,Away,67',Substitution,Maurice Malone,Tactical,,Djordje Jovanovic,4089759
FC Basel 1893,Away,67',Substitution,Yusuf Demir,Tactical,,Gabriel Sigua,4089759
FC Lausanne-Sport,Home,77',Substitution,Chris Kablan,Tactical,,Morgan Poaty,4089759
FC Lausanne-Sport,Home,77',Substitution,Brighton Labeau,Tactical,,Kaly Sène,4089759
FC Lausanne-Sport,Home,77',Substitution,Toichi Suzuki,Tactical,,Samuel Kalu,4089759
FC Basel 1893,Away,86',Substitution,Juan Carlos Gauto,Tactical,,Jean-Kévin Augustin,4089759
FC Lausanne-Sport,Home,90',Substitution,Rares Ilie,Injury,,Alvyn Sanches,4089759
FC Basel 1893,Away,37',Yellow Card,Taulant Xhaka,Foul,,,4089759
FC Basel 1893,Away,64',Yellow Card,Renato Veiga,Foul,,,4089759
FC Basel 1893,Away,78',Yellow Card,Kevin Rüegg,Foul,,,4089759
FC Lausanne-Sport,Home,86',Direct Red Card,Chris Kablan,Serious foul,,,4089759
FC Basel 1893,Away,90',Yellow Card,Adrian Leon Barisic,Foul,,,4089759
FC Lausanne-Sport,Home,90',Yellow Card,Noë Dussenne,Dissent,,,4089759
FC Basel 1893,Away,90',Yellow Card,Yusuf Demir,Foul,,,4089759
BSC Young Boys,Away,58',Goal,Filip Ugrinic,Right-footed shot,Jean-Pierre Nsame,,4089760
FC Lugano,Home,78',Goal,Yanis Cimignani,Right-footed shot,Renato Steffen,,4089760
FC Lugano,Home,60',Substitution,Renato Steffen,Tactical,,Anto Grgic,4089760
FC Lugano,Home,61',Substitution,Jonathan Sabbatini,Tactical,,Zan Celar,4089760
FC Lugano,Home,61',Substitution,Uran Bislimi,Tactical,,Roman Macek,4089760
BSC Young Boys,Away,73',Substitution,Silvere Ganvoula,Tactical,,Jean-Pierre Nsame,4089760
BSC Young Boys,Away,73',Substitution,Joël Monteiro,Tactical,,Ebrima Colley,4089760
FC Lugano,Home,76',Substitution,Jhon Espinoza,Tactical,,Allan Arigoni,4089760
BSC Young Boys,Away,77',Substitution,Ulisses Garcia,Tactical,,Noah Persson,4089760
BSC Young Boys,Away,77',Substitution,Saidy Janko,Tactical,,Lewin Blum,4089760
FC Lugano,Home,85',Substitution,Hicham Mahou,Injury,,Yanis Cimignani,4089760
BSC Young Boys,Away,89',Substitution,Donat Rrudhani,Tactical,,Darian Males,4089760
BSC Young Boys,Away,13',Yellow Card,Aurèle Amenda,Foul,,,4089760
FC Lugano,Home,38',Yellow Card,Martim Marques,Foul,,,4089760
FC Lugano,Home,70',Yellow Card,Yanis Cimignani,Foul,,,4089760
BSC Young Boys,Away,90',Yellow Card,Silvere Ganvoula,Foul,,,4089760
BSC Young Boys,Away,90',Yellow Card,Filip Ugrinic,Dissent,,,4089760
Servette FC,Home,7',Goal,Alexis Antunes,Header,Miroslav Stevanovic,,4089761
FC Luzern,Away,33',Goal,Severin Ottiger,Right-footed shot,Pius Dorn,,4089761
FC Luzern,Away,61',Goal,Sofyan Chader,Right-footed shot,Pius Dorn,,4089761
Servette FC,Home,66',Goal,Chris Bedia,Right-footed shot,,,4089761
Servette FC,Home,82',Goal,Bendegúz Bolla,Right-footed shot,Bradley Mazikou,,4089761
Servette FC,Home,90',Goal,Enzo Crivelli,Penalty,,,4089761
Servette FC,Home,54',Substitution,Enzo Crivelli,Injury,,Alexis Antunes,4089761
Servette FC,Home,63',Substitution,David Douline,Tactical,,Gaël Ondoua,4089761
Servette FC,Home,63',Substitution,Bendegúz Bolla,Tactical,,Dereck Kutesa,4089761
FC Luzern,Away,72',Substitution,Kevin Spadanuda,Tactical,,Teddy Okou,4089761
FC Luzern,Away,72',Substitution,Lars Villiger,Tactical,,Sofyan Chader,4089761
FC Luzern,Away,77',Substitution,Nicolas Haas,Tactical,,Severin Ottiger,4089761
FC Luzern,Away,77',Substitution,Mauricio Willimann,Tactical,,Denis Simani,4089761
Servette FC,Home,88',Substitution,Jérémy Guillemenot,Tactical,,Chris Bedia,4089761
Servette FC,Home,88',Substitution,Samba Diba,Tactical,,Timothé Cognat,4089761
Servette FC,Home,79',Yellow Card,Chris Bedia,Foul,,,4089761
FC Luzern,Away,85',Yellow Card,Nicolas Haas,Foul,,,4089761
FC Luzern,Away,90',Yellow Card,Kevin Spadanuda,Foul,,,4089761
FC St. Gallen 1879,Home,1',Goal,Chadrac Akolo,Left-footed shot,Mattia Zanotti,,4089762
Grasshopper Club Zurich,Away,11',Goal,Tsiy Ndenge,Header,Giotto Morandi,,4089762
FC St. Gallen 1879,Home,35',Goal,Willem Geubbels,Right-footed shot,Mattia Zanotti,,4089762
FC St. Gallen 1879,Home,40',Goal,Mattia Zanotti,Right-footed shot,Grégory Karlen,,4089762
FC St. Gallen 1879,Home,26',Substitution,Albin Krasniqi,Injury,,Chadrac Akolo,4089762
Grasshopper Club Zurich,Away,46',Substitution,Nigel Lonwijk,Tactical,,Maksim Paskotsi,4089762
Grasshopper Club Zurich,Away,46',Substitution,Theo Corbeanu,Tactical,,Giotto Morandi,4089762
Grasshopper Club Zurich,Away,63',Substitution,Bradley Fink,Tactical,,Awer Mabil,4089762
Grasshopper Club Zurich,Away,71',Substitution,Dion Kacuri,Tactical,,Amir Abrashi,4089762
FC St. Gallen 1879,Home,72',Substitution,Fabian Schubert,Tactical,,Willem Geubbels,4089762
FC St. Gallen 1879,Home,72',Substitution,Mihailo Stevanovic,Tactical,,Grégory Karlen,4089762
Grasshopper Club Zurich,Away,82',Substitution,Filipe de Carvalho,Tactical,,Dorian Babunski,4089762
FC St. Gallen 1879,Home,83',Substitution,Richard van der Venne,Tactical,,Christian Witzig,4089762
FC St. Gallen 1879,Home,83',Substitution,Justin Janitzek,Tactical,,Chima Okoroji,4089762
FC St. Gallen 1879,Home,22',Yellow Card,Richard van der Venne,Dissent,,,4089762
FC St. Gallen 1879,Home,84',Yellow Card,Fabian Schubert,Foul,,,4089762
FC St. Gallen 1879,Home,90',Yellow Card,Jordi Quintillà,Time wasting,,,4089762
FC Winterthur,Away,8',Goal,Sayfallah Ltaief,Right-footed shot,Luca Zuffi,,4089763
Yverdon Sport FC,Home,12',Goal,Boris Céspedes,Header,Varol Tasar,,4089763
FC Winterthur,Away,6',Substitution,Basil Stillhart,Injury,,Musa Araz,4089763
Yverdon Sport FC,Home,39',Substitution,Kevin Carlos,Tactical,,Aimen Mahious,4089763
FC Winterthur,Away,46',Substitution,Samuel Ballet,Tactical,,Matteo Di Giusto,4089763
FC Winterthur,Away,77',Substitution,Roman Buess,Tactical,,Aldin Turkes,4089763
FC Winterthur,Away,77',Substitution,Nishan Burkart,Tactical,,Sayfallah Ltaief,4089763
Yverdon Sport FC,Home,77',Substitution,Mauro Rodrigues,Tactical,,Liziero,4089763
Yverdon Sport FC,Home,77',Substitution,Haithem Loucif,Tactical,,Evans Maurin,4089763
Yverdon Sport FC,Home,83',Substitution,Dario Del Fabro,Tactical,,Breston Malula,4089763
Yverdon Sport FC,Home,83',Substitution,Ricardo Alves,Tactical,,Varol Tasar,4089763
FC Winterthur,Away,88',Substitution,Samir Ramizi,Tactical,,Randy Schneider,4089763
FC Winterthur,Away,31',Yellow Card,Sayfallah Ltaief,Unsporting behaviour,,,4089763
Yverdon Sport FC,Home,31',Yellow Card,Christopher Lungoyi,Unsporting behaviour,,,4089763
Yverdon Sport FC,Home,40',Yellow Card,Boris Céspedes,Foul,,,4089763
Yverdon Sport FC,Home,49',Yellow Card,Breston Malula,Foul,,,4089763
Yverdon Sport FC,Home,69',Yellow-Red Card,Christopher Lungoyi,Diving,,,4089763
FC Winterthur,Away,85',Yellow Card,Randy Schneider,Foul,,,4089763
FC Stade-Lausanne-Ouchy,Away,24',Goal,Ismaël Gharbi,Right-footed shot,Elies Mahmoud,,4089764
FC Zürich,Home,44',Goal,Jonathan Okita,Penalty,,,4089764
FC Zürich,Home,31',Substitution,Silvan Wallner,Injury,,Fabio Daprelà,4089764
FC Stade-Lausanne-Ouchy,Away,67',Substitution,Giovani Bamba,Tactical,,Mergim Qarri,4089764
FC Stade-Lausanne-Ouchy,Away,67',Substitution,Emmanuel Essiam,Tactical,,Ismaël Gharbi,4089764
FC Zürich,Home,72',Substitution,Adrián Guerrero,Tactical,,Daniel Afriyie,4089764
FC Zürich,Home,72',Substitution,Bledian Krasniqi,Tactical,,Ifeanyi Mathew,4089764
FC Stade-Lausanne-Ouchy,Away,77',Substitution,Liridon Mulaj,Tactical,,Elies Mahmoud,4089764
FC Zürich,Home,82',Substitution,Ivan Santini,Tactical,,Antonio Marchesano,4089764
FC Zürich,Home,82',Substitution,Fabian Rohner,Tactical,,Jonathan Okita,4089764
FC Stade-Lausanne-Ouchy,Away,87',Substitution,Romain Bayard,Tactical,,Edmond Akichi,4089764
FC Zürich,Home,28',Yellow Card,Daniel Afriyie,Unsporting behaviour,,,4089764
FC Stade-Lausanne-Ouchy,Away,40',Yellow Card,Sahmkou Camara,Foul,,,4089764
FC Stade-Lausanne-Ouchy,Away,80',Yellow Card,Lucas Pos,Time wasting,,,4089764
FC Zürich,Home,89',Yellow Card,Nikola Katic,Foul,,,4089764
FC Basel 1893,Home,26',Goal,Mohamed Dräger,Left-footed shot,Yusuf Demir,,4089765
Yverdon Sport FC,Away,73',Goal,Boris Céspedes,Penalty,,,4089765
FC Basel 1893,Home,85',Goal,Gabriel Sigua,Right-footed shot,Thierno Barry,,4089765
FC Basel 1893,Home,56',Substitution,Michael Lang,Tactical,,Mohamed Dräger,4089765
FC Basel 1893,Home,56',Substitution,Gabriel Sigua,Injury,,Jean-Kévin Augustin,4089765
